timestamp,power_kw,dataset,series_id
2013-08-15 00:00:00,23.474146,I-BLEND,Academic
2013-08-15 00:15:00,23.465681,I-BLEND,Academic
2013-08-15 00:30:00,21.427706,I-BLEND,Academic
2013-08-15 00:45:00,16.094622,I-BLEND,Academic
2013-08-15 01:00:00,15.657060,I-BLEND,Academic
2013-08-15 01:15:00,15.067008,I-BLEND,Academic
2013-08-15 01:30:00,15.421628,I-BLEND,Academic
2013-08-15 01:45:00,15.472811,I-BLEND,Academic
2013-08-15 02:00:00,15.056417,I-BLEND,Academic
2013-08-15 02:15:00,14.453806,I-BLEND,Academic
2013-08-15 02:30:00,14.414388,I-BLEND,Academic
2013-08-15 02:45:00,14.588267,I-BLEND,Academic
2013-08-15 03:00:00,14.261028,I-BLEND,Academic
2013-08-15 03:15:00,14.296950,I-BLEND,Academic
2013-08-15 03:30:00,13.818014,I-BLEND,Academic
2013-08-15 03:45:00,14.120325,I-BLEND,Academic
2013-08-15 04:00:00,13.677956,I-BLEND,Academic
2013-08-15 04:15:00,13.420664,I-BLEND,Academic
2013-08-15 04:30:00,13.419550,I-BLEND,Academic
2013-08-15 04:45:00,13.711202,I-BLEND,Academic
2013-08-15 05:00:00,13.777473,I-BLEND,Academic
2013-08-15 05:15:00,13.444612,I-BLEND,Academic
2013-08-15 05:30:00,13.090039,I-BLEND,Academic
2013-08-15 05:45:00,12.206695,I-BLEND,Academic
2013-08-15 06:00:00,10.139337,I-BLEND,Academic
2013-08-15 06:15:00,8.840492,I-BLEND,Academic
2013-08-15 06:30:00,8.886853,I-BLEND,Academic
2013-08-15 06:45:00,8.953793,I-BLEND,Academic
2013-08-15 07:00:00,8.467995,I-BLEND,Academic
2013-08-15 07:15:00,8.844473,I-BLEND,Academic
2013-08-15 07:30:00,8.591994,I-BLEND,Academic
2013-08-15 07:45:00,8.806091,I-BLEND,Academic
2013-08-15 08:00:00,9.153605,I-BLEND,Academic
2013-08-15 08:15:00,9.804953,I-BLEND,Academic
2013-08-15 08:30:00,10.522894,I-BLEND,Academic
2013-08-15 08:45:00,10.332876,I-BLEND,Academic
2013-08-15 09:00:00,12.132209,I-BLEND,Academic
2013-08-15 09:15:00,22.752833,I-BLEND,Academic
2013-08-15 09:30:00,23.519583,I-BLEND,Academic
2013-08-15 09:45:00,23.424086,I-BLEND,Academic
2013-08-15 10:00:00,25.273275,I-BLEND,Academic
2013-08-15 10:15:00,26.438852,I-BLEND,Academic
2013-08-15 10:30:00,26.935538,I-BLEND,Academic
2013-08-15 10:45:00,28.893382,I-BLEND,Academic
2013-08-15 11:00:00,30.358995,I-BLEND,Academic
2013-08-15 11:15:00,30.257535,I-BLEND,Academic
2013-08-15 11:30:00,29.670091,I-BLEND,Academic
2013-08-15 11:45:00,29.837562,I-BLEND,Academic
2013-08-15 12:00:00,29.994128,I-BLEND,Academic
2013-08-15 12:15:00,26.578260,I-BLEND,Academic
2013-08-15 12:30:00,22.196546,I-BLEND,Academic
2013-08-15 12:45:00,22.336388,I-BLEND,Academic
2013-08-15 13:00:00,22.298811,I-BLEND,Academic
2013-08-15 13:15:00,22.208453,I-BLEND,Academic
2013-08-15 13:30:00,19.770121,I-BLEND,Academic
2013-08-15 13:45:00,19.430936,I-BLEND,Academic
2013-08-15 14:00:00,19.987934,I-BLEND,Academic
2013-08-15 14:15:00,19.518345,I-BLEND,Academic
2013-08-15 14:30:00,19.115705,I-BLEND,Academic
2013-08-15 14:45:00,17.192430,I-BLEND,Academic
2013-08-15 15:00:00,16.082196,I-BLEND,Academic
2013-08-15 15:15:00,15.663660,I-BLEND,Academic
2013-08-15 15:30:00,16.327741,I-BLEND,Academic
2013-08-15 15:45:00,16.926902,I-BLEND,Academic
2013-08-15 16:00:00,17.708934,I-BLEND,Academic
2013-08-15 16:15:00,17.264970,I-BLEND,Academic
2013-08-15 16:30:00,16.832716,I-BLEND,Academic
2013-08-15 16:45:00,16.189075,I-BLEND,Academic
2013-08-15 17:00:00,16.086112,I-BLEND,Academic
2013-08-15 17:15:00,16.249194,I-BLEND,Academic
2013-08-15 17:30:00,18.222900,I-BLEND,Academic
2013-08-15 17:45:00,16.121584,I-BLEND,Academic
2013-08-15 18:00:00,15.874462,I-BLEND,Academic
2013-08-15 18:15:00,15.987533,I-BLEND,Academic
2013-08-15 18:30:00,16.680170,I-BLEND,Academic
2013-08-15 18:45:00,16.952729,I-BLEND,Academic
2013-08-15 19:00:00,21.371373,I-BLEND,Academic
2013-08-15 19:15:00,23.782529,I-BLEND,Academic
2013-08-15 19:30:00,22.318135,I-BLEND,Academic
2013-08-15 19:45:00,20.532231,I-BLEND,Academic
2013-08-15 20:00:00,20.355709,I-BLEND,Academic
2013-08-15 20:15:00,20.504943,I-BLEND,Academic
2013-08-15 20:30:00,22.234874,I-BLEND,Academic
2013-08-15 20:45:00,21.461781,I-BLEND,Academic
2013-08-15 21:00:00,21.023429,I-BLEND,Academic
2013-08-15 21:15:00,19.966851,I-BLEND,Academic
2013-08-15 21:30:00,17.320485,I-BLEND,Academic
2013-08-15 21:45:00,17.186117,I-BLEND,Academic
2013-08-15 22:00:00,17.278196,I-BLEND,Academic
2013-08-15 22:15:00,17.617355,I-BLEND,Academic
2013-08-15 22:30:00,18.305429,I-BLEND,Academic
2013-08-15 22:45:00,17.878105,I-BLEND,Academic
2013-08-15 23:00:00,18.884780,I-BLEND,Academic
2013-08-15 23:15:00,19.135564,I-BLEND,Academic
2013-08-15 23:30:00,20.970190,I-BLEND,Academic
2013-08-15 23:45:00,21.785319,I-BLEND,Academic
2013-08-16 00:00:00,20.233649,I-BLEND,Academic
2013-08-16 00:15:00,20.582953,I-BLEND,Academic
2013-08-16 00:30:00,18.984168,I-BLEND,Academic
2013-08-16 00:45:00,18.458959,I-BLEND,Academic
2013-08-16 01:00:00,17.580499,I-BLEND,Academic
2013-08-16 01:15:00,17.585413,I-BLEND,Academic
2013-08-16 01:30:00,17.803038,I-BLEND,Academic
2013-08-16 01:45:00,17.302925,I-BLEND,Academic
2013-08-16 02:00:00,17.615155,I-BLEND,Academic
2013-08-16 02:15:00,18.110959,I-BLEND,Academic
2013-08-16 02:30:00,18.197213,I-BLEND,Academic
2013-08-16 02:45:00,17.840527,I-BLEND,Academic
2013-08-16 03:00:00,17.599517,I-BLEND,Academic
2013-08-16 03:15:00,17.248997,I-BLEND,Academic
2013-08-16 03:30:00,17.179871,I-BLEND,Academic
2013-08-16 03:45:00,17.382087,I-BLEND,Academic
2013-08-16 04:00:00,17.311868,I-BLEND,Academic
2013-08-16 04:15:00,18.016917,I-BLEND,Academic
2013-08-16 04:30:00,17.310866,I-BLEND,Academic
2013-08-16 04:45:00,17.101556,I-BLEND,Academic
2013-08-16 05:00:00,16.303441,I-BLEND,Academic
2013-08-16 05:15:00,15.892237,I-BLEND,Academic
2013-08-16 05:30:00,12.408966,I-BLEND,Academic
2013-08-16 05:45:00,10.790954,I-BLEND,Academic
2013-08-16 06:00:00,10.895464,I-BLEND,Academic
2013-08-16 06:15:00,10.576986,I-BLEND,Academic
2013-08-16 06:30:00,9.906933,I-BLEND,Academic
2013-08-16 06:45:00,13.160370,I-BLEND,Academic
2013-08-16 07:00:00,24.277860,I-BLEND,Academic
2013-08-16 07:15:00,29.127500,I-BLEND,Academic
2013-08-16 07:30:00,29.937405,I-BLEND,Academic
2013-08-16 07:45:00,31.808968,I-BLEND,Academic
2013-08-16 08:00:00,37.920671,I-BLEND,Academic
2013-08-16 08:15:00,40.385042,I-BLEND,Academic
2013-08-16 08:30:00,44.181620,I-BLEND,Academic
2013-08-16 08:45:00,47.227220,I-BLEND,Academic
2013-08-16 09:00:00,46.992410,I-BLEND,Academic
2013-08-16 09:15:00,48.506158,I-BLEND,Academic
2013-08-16 09:30:00,48.408686,I-BLEND,Academic
2013-08-16 09:45:00,47.990721,I-BLEND,Academic
2013-08-16 10:00:00,47.796207,I-BLEND,Academic
2013-08-16 10:15:00,52.959365,I-BLEND,Academic
2013-08-16 10:30:00,55.951461,I-BLEND,Academic
2013-08-16 10:45:00,54.607795,I-BLEND,Academic
2013-08-16 11:00:00,55.668421,I-BLEND,Academic
2013-08-16 11:15:00,55.830435,I-BLEND,Academic
2013-08-16 11:30:00,57.248870,I-BLEND,Academic
2013-08-16 11:45:00,57.341095,I-BLEND,Academic
2013-08-16 12:00:00,56.055158,I-BLEND,Academic
2013-08-16 12:15:00,57.161061,I-BLEND,Academic
2013-08-16 12:30:00,57.698801,I-BLEND,Academic
2013-08-16 12:45:00,57.164230,I-BLEND,Academic
2013-08-16 13:00:00,55.866847,I-BLEND,Academic
2013-08-16 13:15:00,54.055191,I-BLEND,Academic
2013-08-16 13:30:00,53.136221,I-BLEND,Academic
2013-08-16 13:45:00,53.062781,I-BLEND,Academic
2013-08-16 14:00:00,53.658739,I-BLEND,Academic
2013-08-16 14:15:00,54.519594,I-BLEND,Academic
2013-08-16 14:30:00,54.143371,I-BLEND,Academic
2013-08-16 14:45:00,54.899424,I-BLEND,Academic
2013-08-16 15:00:00,54.029768,I-BLEND,Academic
2013-08-16 15:15:00,53.334590,I-BLEND,Academic
2013-08-16 15:30:00,53.547550,I-BLEND,Academic
2013-08-16 15:45:00,52.348082,I-BLEND,Academic
2013-08-16 16:00:00,51.603029,I-BLEND,Academic
2013-08-16 16:15:00,53.160298,I-BLEND,Academic
2013-08-16 16:30:00,53.922092,I-BLEND,Academic
2013-08-16 16:45:00,53.376878,I-BLEND,Academic
2013-08-16 17:00:00,50.432787,I-BLEND,Academic
2013-08-16 17:15:00,47.442241,I-BLEND,Academic
2013-08-16 17:30:00,45.488143,I-BLEND,Academic
2013-08-16 17:45:00,43.547460,I-BLEND,Academic
2013-08-16 18:00:00,40.938332,I-BLEND,Academic
2013-08-16 18:15:00,33.989299,I-BLEND,Academic
2013-08-16 18:30:00,38.746405,I-BLEND,Academic
2013-08-16 18:45:00,40.526169,I-BLEND,Academic
2013-08-16 19:00:00,40.696048,I-BLEND,Academic
2013-08-16 19:15:00,42.264507,I-BLEND,Academic
2013-08-16 19:30:00,41.049077,I-BLEND,Academic
2013-08-16 19:45:00,41.501515,I-BLEND,Academic
2013-08-16 20:00:00,38.701193,I-BLEND,Academic
2013-08-16 20:15:00,39.380368,I-BLEND,Academic
2013-08-16 20:30:00,38.118443,I-BLEND,Academic
2013-08-16 20:45:00,36.657458,I-BLEND,Academic
2013-08-16 21:00:00,36.477293,I-BLEND,Academic
2013-08-16 21:15:00,31.980669,I-BLEND,Academic
2013-08-16 21:30:00,30.069906,I-BLEND,Academic
2013-08-16 21:45:00,30.767439,I-BLEND,Academic
2013-08-16 22:00:00,31.859155,I-BLEND,Academic
2013-08-16 22:15:00,32.247827,I-BLEND,Academic
2013-08-16 22:30:00,32.449762,I-BLEND,Academic
2013-08-16 22:45:00,32.665324,I-BLEND,Academic
2013-08-16 23:00:00,32.627727,I-BLEND,Academic
2013-08-16 23:15:00,32.054453,I-BLEND,Academic
2013-08-16 23:30:00,28.931277,I-BLEND,Academic
2013-08-16 23:45:00,21.135932,I-BLEND,Academic
2013-08-17 00:00:00,21.072224,I-BLEND,Academic
2013-08-17 00:15:00,20.765175,I-BLEND,Academic
2013-08-17 00:30:00,20.481532,I-BLEND,Academic
2013-08-17 00:45:00,19.540357,I-BLEND,Academic
2013-08-17 01:00:00,20.454092,I-BLEND,Academic
2013-08-17 01:15:00,20.279336,I-BLEND,Academic
2013-08-17 01:30:00,19.445726,I-BLEND,Academic
2013-08-17 01:45:00,20.484708,I-BLEND,Academic
2013-08-17 02:00:00,21.015808,I-BLEND,Academic
2013-08-17 02:15:00,20.827766,I-BLEND,Academic
2013-08-17 02:30:00,20.611179,I-BLEND,Academic
2013-08-17 02:45:00,20.209205,I-BLEND,Academic
2013-08-17 03:00:00,20.044892,I-BLEND,Academic
2013-08-17 03:15:00,19.786094,I-BLEND,Academic
2013-08-17 03:30:00,17.323479,I-BLEND,Academic
2013-08-17 03:45:00,16.630253,I-BLEND,Academic
2013-08-17 04:00:00,16.339454,I-BLEND,Academic
2013-08-17 04:15:00,16.158830,I-BLEND,Academic
2013-08-17 04:30:00,16.055644,I-BLEND,Academic
2013-08-17 04:45:00,15.720131,I-BLEND,Academic
2013-08-17 05:00:00,15.714748,I-BLEND,Academic
2013-08-17 05:15:00,15.542374,I-BLEND,Academic
2013-08-17 05:30:00,15.094831,I-BLEND,Academic
2013-08-17 05:45:00,11.728120,I-BLEND,Academic
2013-08-17 06:00:00,10.243634,I-BLEND,Academic
2013-08-17 06:15:00,9.945698,I-BLEND,Academic
2013-08-17 06:30:00,9.866049,I-BLEND,Academic
2013-08-17 06:45:00,10.057126,I-BLEND,Academic
2013-08-17 07:00:00,10.187493,I-BLEND,Academic
2013-08-17 07:15:00,10.566391,I-BLEND,Academic
2013-08-17 07:30:00,11.354772,I-BLEND,Academic
2013-08-17 07:45:00,12.976836,I-BLEND,Academic
2013-08-17 08:00:00,13.886191,I-BLEND,Academic
2013-08-17 08:15:00,17.469213,I-BLEND,Academic
2013-08-17 08:30:00,18.914892,I-BLEND,Academic
2013-08-17 08:45:00,20.794671,I-BLEND,Academic
2013-08-17 09:00:00,28.283824,I-BLEND,Academic
2013-08-17 09:15:00,33.153741,I-BLEND,Academic
2013-08-17 09:30:00,36.905826,I-BLEND,Academic
2013-08-17 09:45:00,36.285234,I-BLEND,Academic
2013-08-17 10:00:00,42.456191,I-BLEND,Academic
2013-08-17 10:15:00,42.129252,I-BLEND,Academic
2013-08-17 10:30:00,42.556057,I-BLEND,Academic
2013-08-17 10:45:00,43.330860,I-BLEND,Academic
2013-08-17 11:00:00,45.002614,I-BLEND,Academic
2013-08-17 11:15:00,45.217498,I-BLEND,Academic
2013-08-17 11:30:00,46.263936,I-BLEND,Academic
2013-08-17 11:45:00,45.302518,I-BLEND,Academic
2013-08-17 12:00:00,46.060016,I-BLEND,Academic
2013-08-17 12:15:00,45.246955,I-BLEND,Academic
2013-08-17 12:30:00,44.377663,I-BLEND,Academic
2013-08-17 12:45:00,44.650345,I-BLEND,Academic
2013-08-17 13:00:00,45.590828,I-BLEND,Academic
2013-08-17 13:15:00,45.437241,I-BLEND,Academic
2013-08-17 13:30:00,45.019897,I-BLEND,Academic
2013-08-17 13:45:00,45.972148,I-BLEND,Academic
2013-08-17 14:00:00,46.746030,I-BLEND,Academic
2013-08-17 14:15:00,46.606685,I-BLEND,Academic
2013-08-17 14:30:00,46.599072,I-BLEND,Academic
2013-08-17 14:45:00,45.651577,I-BLEND,Academic
2013-08-17 15:00:00,45.390575,I-BLEND,Academic
2013-08-17 15:15:00,42.949307,I-BLEND,Academic
2013-08-17 15:30:00,41.473258,I-BLEND,Academic
2013-08-17 15:45:00,39.794201,I-BLEND,Academic
2013-08-17 16:00:00,40.995690,I-BLEND,Academic
2013-08-17 16:15:00,41.104270,I-BLEND,Academic
2013-08-17 16:30:00,36.651799,I-BLEND,Academic
2013-08-17 16:45:00,32.251858,I-BLEND,Academic
2013-08-17 17:00:00,31.933311,I-BLEND,Academic
2013-08-17 17:15:00,31.513678,I-BLEND,Academic
2013-08-17 17:30:00,32.527562,I-BLEND,Academic
2013-08-17 17:45:00,30.447011,I-BLEND,Academic
2013-08-17 18:00:00,33.095950,I-BLEND,Academic
2013-08-17 18:15:00,32.326418,I-BLEND,Academic
2013-08-17 18:30:00,31.647025,I-BLEND,Academic
2013-08-17 18:45:00,30.021914,I-BLEND,Academic
2013-08-17 19:00:00,34.569737,I-BLEND,Academic
2013-08-17 19:15:00,35.041076,I-BLEND,Academic
2013-08-17 19:30:00,35.816213,I-BLEND,Academic
2013-08-17 19:45:00,33.285277,I-BLEND,Academic
2013-08-17 20:00:00,31.900945,I-BLEND,Academic
2013-08-17 20:15:00,31.007976,I-BLEND,Academic
2013-08-17 20:30:00,30.919025,I-BLEND,Academic
2013-08-17 20:45:00,29.743697,I-BLEND,Academic
2013-08-17 21:00:00,29.790361,I-BLEND,Academic
2013-08-17 21:15:00,27.449864,I-BLEND,Academic
2013-08-17 21:30:00,27.032845,I-BLEND,Academic
2013-08-17 21:45:00,26.768544,I-BLEND,Academic
2013-08-17 22:00:00,25.863377,I-BLEND,Academic
2013-08-17 22:15:00,26.615120,I-BLEND,Academic
2013-08-17 22:30:00,25.824255,I-BLEND,Academic
2013-08-17 22:45:00,25.415053,I-BLEND,Academic
2013-08-17 23:00:00,26.143901,I-BLEND,Academic
2013-08-17 23:15:00,22.834848,I-BLEND,Academic
2013-08-17 23:30:00,16.929171,I-BLEND,Academic
2013-08-17 23:45:00,15.364908,I-BLEND,Academic
2013-08-18 00:00:00,15.355617,I-BLEND,Academic
2013-08-18 00:15:00,15.363182,I-BLEND,Academic
2013-08-18 00:30:00,15.374675,I-BLEND,Academic
2013-08-18 00:45:00,15.339575,I-BLEND,Academic
2013-08-18 01:00:00,15.199559,I-BLEND,Academic
2013-08-18 01:15:00,15.171587,I-BLEND,Academic
2013-08-18 01:30:00,15.110141,I-BLEND,Academic
2013-08-18 01:45:00,14.971443,I-BLEND,Academic
2013-08-18 02:00:00,14.974023,I-BLEND,Academic
2013-08-18 02:15:00,14.717444,I-BLEND,Academic
2013-08-18 02:30:00,15.328468,I-BLEND,Academic
2013-08-18 02:45:00,15.588950,I-BLEND,Academic
2013-08-18 03:00:00,15.459635,I-BLEND,Academic
2013-08-18 03:15:00,15.508783,I-BLEND,Academic
2013-08-18 03:30:00,15.194194,I-BLEND,Academic
2013-08-18 03:45:00,15.036173,I-BLEND,Academic
2013-08-18 04:00:00,14.845711,I-BLEND,Academic
2013-08-18 04:15:00,14.108713,I-BLEND,Academic
2013-08-18 04:30:00,13.983260,I-BLEND,Academic
2013-08-18 04:45:00,13.876292,I-BLEND,Academic
2013-08-18 05:00:00,13.869208,I-BLEND,Academic
2013-08-18 05:15:00,13.666443,I-BLEND,Academic
2013-08-18 05:30:00,13.701194,I-BLEND,Academic
2013-08-18 05:45:00,13.587056,I-BLEND,Academic
2013-08-18 06:00:00,13.700649,I-BLEND,Academic
2013-08-18 06:15:00,13.693860,I-BLEND,Academic
2013-08-18 06:30:00,11.989468,I-BLEND,Academic
2013-08-18 06:45:00,9.282340,I-BLEND,Academic
2013-08-18 07:00:00,8.492543,I-BLEND,Academic
2013-08-18 07:15:00,7.992074,I-BLEND,Academic
2013-08-18 07:30:00,7.693927,I-BLEND,Academic
2013-08-18 07:45:00,7.617672,I-BLEND,Academic
2013-08-18 08:00:00,7.553930,I-BLEND,Academic
2013-08-18 08:15:00,7.649713,I-BLEND,Academic
2013-08-18 08:30:00,7.639796,I-BLEND,Academic
2013-08-18 08:45:00,7.701647,I-BLEND,Academic
2013-08-18 09:00:00,7.726507,I-BLEND,Academic
2013-08-18 09:15:00,7.936281,I-BLEND,Academic
2013-08-18 09:30:00,7.916150,I-BLEND,Academic
2013-08-18 09:45:00,7.871982,I-BLEND,Academic
2013-08-18 10:00:00,7.988420,I-BLEND,Academic
2013-08-18 10:15:00,8.252177,I-BLEND,Academic
2013-08-18 10:30:00,8.373751,I-BLEND,Academic
2013-08-18 10:45:00,8.185857,I-BLEND,Academic
2013-08-18 11:00:00,8.170467,I-BLEND,Academic
2013-08-18 11:15:00,8.825356,I-BLEND,Academic
2013-08-18 11:30:00,8.862479,I-BLEND,Academic
2013-08-18 11:45:00,8.825035,I-BLEND,Academic
2013-08-18 12:00:00,8.796480,I-BLEND,Academic
2013-08-18 12:15:00,9.280985,I-BLEND,Academic
2013-08-18 12:30:00,9.846421,I-BLEND,Academic
2013-08-18 12:45:00,9.304300,I-BLEND,Academic
2013-08-18 13:00:00,9.140694,I-BLEND,Academic
2013-08-18 13:15:00,8.988499,I-BLEND,Academic
2013-08-18 13:30:00,9.186091,I-BLEND,Academic
2013-08-18 13:45:00,9.290517,I-BLEND,Academic
2013-08-18 14:00:00,9.341302,I-BLEND,Academic
2013-08-18 14:15:00,9.935282,I-BLEND,Academic
2013-08-18 14:30:00,10.284832,I-BLEND,Academic
2013-08-18 14:45:00,10.556859,I-BLEND,Academic
2013-08-18 15:00:00,11.427257,I-BLEND,Academic
2013-08-18 15:15:00,12.056001,I-BLEND,Academic
2013-08-18 15:30:00,11.690054,I-BLEND,Academic
2013-08-18 15:45:00,11.065435,I-BLEND,Academic
2013-08-18 16:00:00,11.209283,I-BLEND,Academic
2013-08-18 16:15:00,10.851068,I-BLEND,Academic
2013-08-18 16:30:00,10.970200,I-BLEND,Academic
2013-08-18 16:45:00,11.211031,I-BLEND,Academic
2013-08-18 17:00:00,11.097310,I-BLEND,Academic
2013-08-18 17:15:00,11.148197,I-BLEND,Academic
2013-08-18 17:30:00,11.397698,I-BLEND,Academic
2013-08-18 17:45:00,11.313909,I-BLEND,Academic
2013-08-18 18:00:00,11.230758,I-BLEND,Academic
2013-08-18 18:15:00,11.818777,I-BLEND,Academic
2013-08-18 18:30:00,14.077239,I-BLEND,Academic
2013-08-18 18:45:00,16.494290,I-BLEND,Academic
2013-08-18 19:00:00,17.781291,I-BLEND,Academic
2013-08-18 19:15:00,17.771787,I-BLEND,Academic
2013-08-18 19:30:00,17.823522,I-BLEND,Academic
2013-08-18 19:45:00,17.606979,I-BLEND,Academic
2013-08-18 20:00:00,20.641935,I-BLEND,Academic
2013-08-18 20:15:00,21.050658,I-BLEND,Academic
2013-08-18 20:30:00,21.100414,I-BLEND,Academic
2013-08-18 20:45:00,21.240284,I-BLEND,Academic
2013-08-18 21:00:00,21.546256,I-BLEND,Academic
2013-08-18 21:15:00,21.560130,I-BLEND,Academic
2013-08-18 21:30:00,21.138452,I-BLEND,Academic
2013-08-18 21:45:00,20.708730,I-BLEND,Academic
2013-08-18 22:00:00,21.237831,I-BLEND,Academic
2013-08-18 22:15:00,21.534850,I-BLEND,Academic
2013-08-18 22:30:00,21.235660,I-BLEND,Academic
2013-08-18 22:45:00,20.947688,I-BLEND,Academic
2013-08-18 23:00:00,21.099406,I-BLEND,Academic
2013-08-18 23:15:00,18.369817,I-BLEND,Academic
2013-08-18 23:30:00,17.908884,I-BLEND,Academic
2013-08-18 23:45:00,18.187927,I-BLEND,Academic
2013-08-19 00:00:00,17.930260,I-BLEND,Academic
2013-08-19 00:15:00,17.413794,I-BLEND,Academic
2013-08-19 00:30:00,17.178695,I-BLEND,Academic
2013-08-19 00:45:00,17.125586,I-BLEND,Academic
2013-08-19 01:00:00,17.137356,I-BLEND,Academic
2013-08-19 01:15:00,16.176760,I-BLEND,Academic
2013-08-19 01:30:00,15.894818,I-BLEND,Academic
2013-08-19 01:45:00,15.942803,I-BLEND,Academic
2013-08-19 02:00:00,15.839864,I-BLEND,Academic
2013-08-19 02:15:00,15.886180,I-BLEND,Academic
2013-08-19 02:30:00,15.827458,I-BLEND,Academic
2013-08-19 02:45:00,15.148984,I-BLEND,Academic
2013-08-19 03:00:00,15.207975,I-BLEND,Academic
2013-08-19 03:15:00,14.941496,I-BLEND,Academic
2013-08-19 03:30:00,14.864069,I-BLEND,Academic
2013-08-19 03:45:00,14.907170,I-BLEND,Academic
2013-08-19 04:00:00,14.926508,I-BLEND,Academic
2013-08-19 04:15:00,15.016856,I-BLEND,Academic
2013-08-19 04:30:00,15.002046,I-BLEND,Academic
2013-08-19 04:45:00,14.955269,I-BLEND,Academic
2013-08-19 05:00:00,14.856408,I-BLEND,Academic
2013-08-19 05:15:00,14.873949,I-BLEND,Academic
2013-08-19 05:30:00,14.834376,I-BLEND,Academic
2013-08-19 05:45:00,13.139520,I-BLEND,Academic
2013-08-19 06:00:00,8.237905,I-BLEND,Academic
2013-08-19 06:15:00,8.020077,I-BLEND,Academic
2013-08-19 06:30:00,8.648160,I-BLEND,Academic
2013-08-19 06:45:00,20.894477,I-BLEND,Academic
2013-08-19 07:00:00,28.121979,I-BLEND,Academic
2013-08-19 07:15:00,31.541370,I-BLEND,Academic
2013-08-19 07:30:00,31.755799,I-BLEND,Academic
2013-08-19 07:45:00,34.722586,I-BLEND,Academic
2013-08-19 08:00:00,38.275178,I-BLEND,Academic
2013-08-19 08:15:00,40.115213,I-BLEND,Academic
2013-08-19 08:30:00,40.974127,I-BLEND,Academic
2013-08-19 08:45:00,44.215315,I-BLEND,Academic
2013-08-19 09:00:00,47.649907,I-BLEND,Academic
2013-08-19 09:15:00,47.981097,I-BLEND,Academic
2013-08-19 09:30:00,47.972012,I-BLEND,Academic
2013-08-19 09:45:00,50.210802,I-BLEND,Academic
2013-08-19 10:00:00,52.655412,I-BLEND,Academic
2013-08-19 10:15:00,53.733422,I-BLEND,Academic
2013-08-19 10:30:00,53.073326,I-BLEND,Academic
2013-08-19 10:45:00,55.328058,I-BLEND,Academic
2013-08-19 11:00:00,55.992252,I-BLEND,Academic
2013-08-19 11:15:00,56.857553,I-BLEND,Academic
2013-08-19 11:30:00,57.563990,I-BLEND,Academic
2013-08-19 11:45:00,58.289163,I-BLEND,Academic
2013-08-19 12:00:00,56.140148,I-BLEND,Academic
2013-08-19 12:15:00,55.351793,I-BLEND,Academic
2013-08-19 12:30:00,54.807468,I-BLEND,Academic
2013-08-19 12:45:00,54.849187,I-BLEND,Academic
2013-08-19 13:00:00,52.440459,I-BLEND,Academic
2013-08-19 13:15:00,51.023447,I-BLEND,Academic
2013-08-19 13:30:00,50.757494,I-BLEND,Academic
2013-08-19 13:45:00,50.866001,I-BLEND,Academic
2013-08-19 14:00:00,49.791751,I-BLEND,Academic
2013-08-19 14:15:00,49.667987,I-BLEND,Academic
2013-08-19 14:30:00,49.095454,I-BLEND,Academic
2013-08-19 14:45:00,49.815268,I-BLEND,Academic
2013-08-19 15:00:00,51.278673,I-BLEND,Academic
2013-08-19 15:15:00,52.525574,I-BLEND,Academic
2013-08-19 15:30:00,55.645058,I-BLEND,Academic
2013-08-19 15:45:00,55.578844,I-BLEND,Academic
2013-08-19 16:00:00,56.531093,I-BLEND,Academic
2013-08-19 16:15:00,55.004681,I-BLEND,Academic
2013-08-19 16:30:00,54.702778,I-BLEND,Academic
2013-08-19 16:45:00,55.038951,I-BLEND,Academic
2013-08-19 17:00:00,53.249686,I-BLEND,Academic
2013-08-19 17:15:00,52.936513,I-BLEND,Academic
2013-08-19 17:30:00,48.970610,I-BLEND,Academic
2013-08-19 17:45:00,42.152481,I-BLEND,Academic
2013-08-19 18:00:00,40.757693,I-BLEND,Academic
2013-08-19 18:15:00,40.783497,I-BLEND,Academic
2013-08-19 18:30:00,38.992730,I-BLEND,Academic
2013-08-19 18:45:00,38.424867,I-BLEND,Academic
2013-08-19 19:00:00,42.343141,I-BLEND,Academic
2013-08-19 19:15:00,40.708256,I-BLEND,Academic
2013-08-19 19:30:00,40.221644,I-BLEND,Academic
2013-08-19 19:45:00,39.708459,I-BLEND,Academic
2013-08-19 20:00:00,40.125749,I-BLEND,Academic
2013-08-19 20:15:00,38.764680,I-BLEND,Academic
2013-08-19 20:30:00,39.080514,I-BLEND,Academic
2013-08-19 20:45:00,36.371036,I-BLEND,Academic
2013-08-19 21:00:00,35.390705,I-BLEND,Academic
2013-08-19 21:15:00,34.677064,I-BLEND,Academic
2013-08-19 21:30:00,34.264622,I-BLEND,Academic
2013-08-19 21:45:00,35.004306,I-BLEND,Academic
2013-08-19 22:00:00,35.134047,I-BLEND,Academic
2013-08-19 22:15:00,35.387867,I-BLEND,Academic
2013-08-19 22:30:00,34.036576,I-BLEND,Academic
2013-08-19 22:45:00,34.621282,I-BLEND,Academic
2013-08-19 23:00:00,34.663455,I-BLEND,Academic
2013-08-19 23:15:00,33.859748,I-BLEND,Academic
2013-08-19 23:30:00,32.858008,I-BLEND,Academic
2013-08-19 23:45:00,32.973945,I-BLEND,Academic
2013-08-20 00:00:00,32.767078,I-BLEND,Academic
2013-08-20 00:15:00,24.395477,I-BLEND,Academic
